"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id"
"637A-10","USD","637A-10-1","Term. Jd. âNgela","1","54693"
"637A-21","U__","637A-21-0","Term. Pinheiros","0","70971"
"637A-22","U__","637A-22-0","Term. Jd. âNgela","0","68554"
"637A-25","U__","637A-25-0","Term. Pinheiros","0","65282"
"637A-26","U__","637A-26-0","Term. Pinheiros","0","58371"
"637G-10","US_","637G-10-0","Pinheiros","0","69064"
"637G-10","US_","637G-10-1","Grajaú","1","70374"
"637G-51","U__","637G-51-0","Pinheiros","0","69073"
"637G-51","U__","637G-51-1","Jd. Eliana","1","70375"
"637J-10","U__","637J-10-0","Pinheiros","0","69077"
"637J-10","U__","637J-10-1","Vl. São José","1","69078"
"637P-10","USD","637P-10-0","Term. Pinheiros","0","69083"
"637P-10","USD","637P-10-1","Term. Sto. Amaro","1","72257"
"637R-10","USD","637R-10-0","Term. Sto. Amaro","0","54847"
"637R-10","USD","637R-10-1","Jd. Aracati","1","59956"
"637V-10","USD","637V-10-0","Term. Sto. Amaro","0","70109"
"637V-10","USD","637V-10-1","Pq. América","1","68711"
"6400-10","U__","6400-10-0","Term. Bandeira","0","71003"
"6400-10","U__","6400-10-1","Term. João Dias","1","71004"
"6403-10","US_","6403-10-0","Term. Pq. D. Pedro Ii","0","68885"
"6403-10","US_","6403-10-1","Term. João Dias","1","68392"
"6412-10","USD","6412-10-0","Paulista","0","62322"
"6414-10","USD","6414-10-0","Term. Bandeira","0","72145"
"6414-10","USD","6414-10-1","Socorro","1","70761"
"6418-10","U__","6418-10-0","Brooklin Novo","0","70159"
"6450-10","USD","6450-10-0","Term. Bandeira","0","70748"
"6450-10","USD","6450-10-1","Term. Capelinha","1","70749"
"6451-10","USD","6451-10-0","Term. Bandeira","0","70750"
"6451-10","USD","6451-10-1","Term. Capelinha","1","70751"
"6455-10","USD","6455-10-0","Lgo. São Francisco","0","70612"
"6455-10","USD","6455-10-1","Term. Capelinha","1","70613"
"6475-10","US_","6475-10-0","Term. Bandeira","0","70744"
"6475-10","US_","6475-10-1","Jd. Vaz De Lima","1","70745"
"647A-10","USD","647A-10-0","Pinheiros","0","58335"
"647A-10","USD","647A-10-1","Valo Velho","1","72074"
"647P-10","USD","647P-10-0","Term. Pinheiros","0","67882"
"647P-10","USD","647P-10-1","Cohab Adventista","1","54873"
"648P-10","USD","648P-10-0","Term. Pinheiros","0","64962"
"648P-10","USD","648P-10-1","Term. Capelinha","1","64963"
"6500-10","USD","6500-10-0","Term. Bandeira","0","70754"
"6500-10","USD","6500-10-1","Term. Sto. Amaro","1","70755"
"6505-10","USD","6505-10-0","Term. Bandeira","0","69096"
"6505-10","USD","6505-10-1","Term. Guarapiranga","1","69097"
"669A-10","USD","669A-10-0","Term. Princ. Isabel","0","69071"
"669A-10","USD","669A-10-1","Term. Sto. Amaro","1","69072"
"6726-10","USD","6726-10-0","Term. Grajaú","0","71194"
"6726-10","USD","6726-10-1","Jd. Gaivotas","1","71217"
"675A-10","US_","675A-10-0","Metrô São Judas","0","70369"
"675A-10","US_","675A-10-1","Pq. Sto. Antonio","1","70370"
"675G-10","USD","675G-10-0","Metrô Jabaquara","0","71804"
"675G-10","USD","675G-10-1","Pq. Res. Cocaia","1","71805"
"675G-41","U__","675G-41-0","Metrô Jabaquara","0","72309"
"675G-41","U__","675G-41-1","Jd. Castro Alves","1","72310"
"675I-10","USD","675I-10-0","Metrô São Judas","0","69090"
"675I-10","USD","675I-10-1","Term. João Dias","1","69091"
"675K-10","USD","675K-10-0","Metrô Sta. Cruz","0","54897"
"675K-10","USD","675K-10-1","Term. Jd. âNgela","1","60424"
"675K-23","U__","675K-23-0","Moema","0","71538"
"675L-10","US_","675L-10-0","Metrô Sta. Cruz","0","64865"
"675L-10","US_","675L-10-1","Term. Sto. Amaro","1","64866"
"675M-10","USD","675M-10-0","Metrô Jabaquara","0","54648"
"675M-10","USD","675M-10-1","Centro Sesc","1","70243"
"675P-10","USD","675P-10-0","Metrô Conceição","0","68861"
"675P-10","USD","675P-10-1","Shop. Sp Market","1","71861"
"675R-10","USD","675R-10-0","Metrô Jabaquara","0","64947"
"675R-10","USD","675R-10-1","Grajaú","1","64948"
"675X-10","USD","675X-10-0","Aacd-servidor","0","70812"
"677A-10","USD","677A-10-0","Itaim Bibi","0","71409"
"677A-10","USD","677A-10-1","Term. Jd. âNgela","1","68503"
"677V-10","USD","677V-10-0","Cptm Grajaú","0","56676"
"677Y-10","USD","677Y-10-0","Term. áGua Espraiada","0","70323"
"677Y-10","USD","677Y-10-1","Jd. Guarujá","1","70324"
"6801-10","USD","6801-10-0","Term. João Dias","0","64728"
"6801-10","USD","6801-10-1","Jd. Ibirapuera","1","64729"
"6801-51","U__","6801-51-0","Term. João Dias","0","70974"
"6801-51","U__","6801-51-1","Jd. Ibirapuera","1","70975"
"6803-10","USD","6803-10-0","Term. João Dias","0","69048"
"6803-10","USD","6803-10-1","Jd. Capelinha","1","69049"
"6804-10","USD","6804-10-0","Term. João Dias","0","62499"
"6804-10","USD","6804-10-1","Jd. Ingá","1","62500"
"6805-10","USD","6805-10-0","Term. João Dias","0","64730"
"6805-10","USD","6805-10-1","Term. Capelinha","1","64731"
"6805-31","US_","6805-31-0","Term. João Dias","0","62277"
"6805-31","US_","6805-31-1","Term. Capelinha","1","62278"
"6806-10","USD","6806-10-0","Term. João Dias","0","62501"
"6806-10","USD","6806-10-1","Jd. Novo Oriente","1","62502"
"6812-10","USD","6812-10-0","Sto. Amaro","0","62823"
"6812-10","USD","6812-10-1","Jd. Capela","1","62824"
"6813-10","USD","6813-10-0","Term. Capelinha","0","59294"
"6813-10","USD","6813-10-1","Jd. Lídia","1","59295"
"6815-10","U__","6815-10-0","Term. Capelinha","0","55466"
"6815-10","U__","6815-10-1","Jd. Comercial","1","71303"
"6816-10","USD","6816-10-0","Term. Capelinha","0","59533"
"6816-10","USD","6816-10-1","Jd. Mitsutani","1","71304"
"6816-31","U__","6816-31-0","Term. Capelinha","0","59531"
"6816-31","U__","6816-31-1","Jd. Mitsutani","1","71305"
"6817-10","US_","6817-10-0","Term. Capelinha","0","55476"
"6817-10","US_","6817-10-1","Jd. São Bento","1","71308"
"6818-10","USD","6818-10-0","Term. Capelinha","0","62554"
"6818-10","USD","6818-10-1","Jd. Vale Das Virtudes","1","63403"
"6820-10","USD","6820-10-0","Term. Capelinha","0","59526"
"6820-10","USD","6820-10-1","Jd. Das Rosas","1","71888"
"6820-31","USD","6820-31-0","Term. Capelinha","0","59528"
"6820-31","USD","6820-31-1","Jd. Das Rosas","1","71309"
"6821-10","USD","6821-10-0","Term. Capelinha","0","60709"
"6821-10","USD","6821-10-1","Jd. Jangadeiro","1","60710"
"6822-10","USD","6822-10-0","Term. Capelinha","0","59296"
"6822-10","USD","6822-10-1","Jd. Macedônia","1","59297"
"6823-10","USD","6823-10-0","Term. Capelinha","0","70610"
"6823-10","USD","6823-10-1","Jd. Guarujá","1","59318"
"6824-10","USD","6824-10-0","Term. Capelinha","0","59276"
"6824-10","USD","6824-10-1","Pq. Fernanda","1","59277"
"6825-10","USD","6825-10-0","Term. Capelinha","0","60941"
"6825-10","USD","6825-10-1","Valo Velho","1","69848"
"6826-10","USD","6826-10-0","Term. Capelinha","0","54971"
"6826-10","USD","6826-10-1","Jd. D. José","1","71312"
"6835-10","USD","6835-10-0","Term. Capelinha","0","60713"
"6835-10","USD","6835-10-1","Valo Velho","1","60714"
"6835-31","US_","6835-31-0","Term. Capelinha","0","60715"
"6835-31","US_","6835-31-1","Valo Velho","1","60717"
"6836-10","USD","6836-10-0","Term. João Dias","0","64732"
"6836-10","USD","6836-10-1","Capão Redondo","1","71890"
"6837-10","USD","6837-10-0","Term. Capelinha","0","70246"
"6837-10","USD","6837-10-1","Shop. Portal","1","64057"
"6840-10","USD","6840-10-0","Term. Capelinha","0","59306"
"6840-10","USD","6840-10-1","Term. Jd. Jacira","1","59307"
"6913-10","USD","6913-10-0","Term. Bandeira","0","62696"
"6913-10","USD","6913-10-1","Term. Varginha","1","64292"
"6913-21","U__","6913-21-0","Itaim Bibi","0","64293"
"695D-10","USD","695D-10-0","Metrô Jabaquara","0","70719"
"695D-10","USD","695D-10-1","Jd. Sta. Barbara","1","70738"
"695H-10","USD","695H-10-0","Term. Sto. Amaro","0","69965"
"695H-10","USD","695H-10-1","Jd. Herplin","1","69966"
"695T-10","US_","695T-10-0","Metrô Vl. Mariana","0","55538"
"695T-10","US_","695T-10-1","Term. Capelinha","1","63713"
"695V-10","US_","695V-10-0","Metrô Ana Rosa","0","61845"
"695V-10","US_","695V-10-1","Term. Capelinha","1","72058"
"695X-10","USD","695X-10-0","Metrô Jabaquara","0","62698"
"695X-10","USD","695X-10-1","Term. Varginha","1","62699"
"695X-22","U__","695X-22-1","Term. Varginha","1","62704"
"695Y-10","USD","695Y-10-0","Metrô Vl. Mariana","0","69963"
"695Y-10","USD","695Y-10-1","Term. Parelheiros","1","69958"
"695Y-21","U__","695Y-21-0","Cptm Autódromo","0","69873"
"695Y-21","U__","695Y-21-1","Term. Parelheiros","1","69869"
"6960-10","USD","6960-10-0","Term. Sto. Amaro","0","63473"
"6960-10","USD","6960-10-1","Term. Varginha","1","63474"
"6960-21","U__","6960-21-1","Term. Varginha","1","70376"
"6970-10","USD","6970-10-0","Term. Sto. Amaro","0","62208"
"6970-10","USD","6970-10-1","Term. Grajaú","1","62566"
"6L01-10","USD","6L01-10-0","Term. Varginha","0","48588"
"6L01-10","USD","6L01-10-1","Marsilac","1","62733"
"6L01-22","U__","6L01-22-0","Term. Varginha","0","48591"
"6L02-10","USD","6L02-10-0","Term. Parelheiros","0","68606"
"6L02-10","USD","6L02-10-1","Jd. Eucaliptos","1","68607"
"6L03-10","USD","6L03-10-0","Term. Parelheiros","0","71809"
"6L03-10","USD","6L03-10-1","Cipó Do Meio","1","71810"
"6L04-10","USD","6L04-10-0","Term. Parelheiros","0","68612"
"6L04-10","USD","6L04-10-1","Jd. Oriental/fontes","1","68613"
"6L04-41","US_","6L04-41-0","Term. Parelheiros","0","68616"
"6L04-41","US_","6L04-41-1","Jd. Das Fontes","1","68617"
"6L04-42","U__","6L04-42-0","Term. Parelheiros","0","68622"
"6L04-42","U__","6L04-42-1","Jd. Oriental","1","68623"
"6L05-10","USD","6L05-10-0","Term. Parelheiros","0","71811"
"6L05-10","USD","6L05-10-1","Barragem","1","71812"
"6L07-10","US_","6L07-10-0","Term. Varginha","0","48595"
"6L07-10","US_","6L07-10-1","Jd. Sta. Fé","1","67745"
"6L08-10","USD","6L08-10-0","Hosp. Parelheiros","0","67475"
"6L10-10","USD","6L10-10-0","Pq. Florestal   ","0","72195"
"6L10-41","USD","6L10-41-0","Term. Varginha","0","48599"
"6L10-41","USD","6L10-41-1","Messiânica","1","62736"
"6L11-10","USD","6L11-10-0","Term. Grajaú","0","71814"
"6L11-10","USD","6L11-10-1","Ilha Do Bororé","1","71815"
"7001-10","USD","7001-10-0","Jd. âNgela","0","55544"
"7001-10","USD","7001-10-1","Vl. Gilda","1","55545"
"7002-10","USD","7002-10-0","Hosp. Das Clínicas","0","63100"
"7004-10","USD","7004-10-0","Est. Sto. Amaro/guido Caloi","0","55546"
"7004-10","USD","7004-10-1","Term. Jd. Jacira","1","55547"
"7005-10","USD","7005-10-0","Jd. âNgela","0","55548"
"7005-51","USD","7005-51-0","Metrô Capão Redondo ","0","55594"
"7005-51","USD","7005-51-1","Jd. Vera Cruz","1","68733"
"7006-10","USD","7006-10-0","Jd. âNgela","0","54126"
"7006-51","USD","7006-51-0","Metrô Capão Redondo","0","55563"
"7006-51","USD","7006-51-1","Jd. Horizonte Azul","1","68735"
"7009-10","USD","7009-10-0","Jd. âNgela","0","55567"
"7011-10","USD","7011-10-0","Jd. âNgela","0","55572"
"7011-31","US_","7011-31-0","Jd. âNgela","0","55586"
"7012-10","USD","7012-10-0","Term. Guarapiranga","0","55587"
"7012-10","USD","7012-10-1","Pq. Do Lago","1","68737"
"7013-10","USD","7013-10-0","Pinheiros","0","64059"
"7013-10","USD","7013-10-1","Pq. Arariba","1","63097"
"7016-10","USD","7016-10-0","Term. Sto. Amaro","0","63372"
"7016-10","USD","7016-10-1","Jd. âNgela","1","63373"
"7016-21","U__","7016-21-0","Term. Sto. Amaro","0","68277"
"7017-10","USD","7017-10-0","Term. Guarapiranga","0","63653"
"7017-10","USD","7017-10-1","Jd. Guarujá","1","63654"
"701A-10","USD","701A-10-0","Metrô Vl. Madalena","0","71701"
"701A-10","USD","701A-10-1","Pq. Edu Chaves","1","71696"
"701U-10","U__","701U-10-0","Cid. Universitária","0","69559"
"701U-10","U__","701U-10-1","Metrô Santana","1","69560"
"7021-10","US_","7021-10-0","Term. João Dias","0","64734"
"7021-10","US_","7021-10-1","Jd. Maracá","1","64735"
"7022-10","USD","7022-10-0","Term. Sto. Amaro","0","62236"
"7022-10","USD","7022-10-1","Jd. Caiçara","1","62237"
"7023-10","USD","7023-10-0","Term. Sto. Amaro","0","71856"
"7023-10","USD","7023-10-1","Jd. Nakamura","1","71857"
"702C-10","USD","702C-10-0","Metrô Belém","0","63947"
"702C-10","USD","702C-10-1","Jd. Bonfiglioli","1","70862"
"702U-10","USD","702U-10-0","Term. Pq. D. Pedro Ii","0","57025"
"702U-10","USD","702U-10-1","Cid. Universitária","1","70879"
"7040-10","USD","7040-10-0","Pinheiros","0","71528"
"7040-10","USD","7040-10-1","Paraisópolis","1","72184"
"7040-21","U__","7040-21-0","Pinheiros","0","71324"
"7049-10","USD","7049-10-0","Term. Campo Limpo","0","61505"
"7049-10","USD","7049-10-1","Pq. Do Lago","1","68738"
"7050-10","USD","7050-10-0","Term. Campo Limpo","0","71151"
"7050-10","USD","7050-10-1","Jd. Das Rosas","1","71152"
"7051-10","USD","7051-10-0","Term. Campo Limpo","0","58822"
"7051-10","USD","7051-10-1","Jd. Rosana","1","71359"
"7052-10","USD","7052-10-0","Term. Campo Limpo","0","58824"
"7052-10","USD","7052-10-1","Jd. Helga","1","58825"
"7053-10","USD","7053-10-0","Term. Campo Limpo","0","55568"
"7053-10","USD","7053-10-1","Jd. Macedônia","1","71358"
"7053-22","USD","7053-22-0","Term. Campo Limpo","0","55598"
"7053-22","USD","7053-22-1","Jd. Maria Sampaio","1","71356"
"7055-10","USD","7055-10-0","Term. Campo Limpo","0","58828"
"7055-10","USD","7055-10-1","Jd. Guarujá","1","58829"
"7057-10","USD","7057-10-0","Term. Campo Limpo","0","72522"
"7057-10","USD","7057-10-1","Jd. Mitsutani","1","72523"
"7059-10","USD","7059-10-0","Term. Campo Limpo","0","58834"
"7059-10","USD","7059-10-1","Pq. Do Engenho","1","58835"
"7060-10","USD","7060-10-0","Term. Campo Limpo","0","71454"
"7060-10","USD","7060-10-1","Valo Velho","1","71455"
"7062-10","USD","7062-10-0","Term. Campo Limpo","0","71394"
"7062-10","USD","7062-10-1","Inocoop Campo Limpo","1","71903"
"7062-31","USD","7062-31-0","Term. Campo Limpo","0","72201"
"7062-31","USD","7062-31-1","Campo Limpo","1","72202"
"7063-10","USD","7063-10-0","Term. Campo Limpo","0","58820"
"7063-10","USD","7063-10-1","Jd. Macedônia","1","71905"
"707A-10","USD","707A-10-0","Metrô Pça. Da áRvore","0","72251"
"707A-10","USD","707A-10-1","Jd. âNgela","1","72252"
"707A-23","U__","707A-23-0","Moema","0","66299"
"707K-10","USD","707K-10-0","Metrô Jabaquara","0","68269"
"707K-10","USD","707K-10-1","Term. Guarapiranga","1","68422"
"709A-10","USD","709A-10-0","Metrô Ana Rosa","0","71414"
"709A-10","USD","709A-10-1","Term. áGua Espraiada","1","70314"
"709M-10","USD","709M-10-0","Term. Pinheiros","0","62240"
"709M-10","USD","709M-10-1","Term. Sto. Amaro","1","62241"
"709P-10","USD","709P-10-0","Term. Pinheiros","0","63568"
"709P-10","USD","709P-10-1","Est. Sto. Amaro/guido Caloi","1","60794"
"714C-10","US_","714C-10-0","Paulista","0","63747"
"715M-10","USD","715M-10-0","Lgo. Da Pólvora","0","55986"
"715M-10","USD","715M-10-1","Jd. Maria Luiza","1","55987"
"7181-10","U__","7181-10-0","Term. Princ. Isabel","0","60865"
"7181-10","U__","7181-10-1","Cid. Universitária","1","53981"
"719P-10","USD","719P-10-0","Term. Princ. Isabel","0","62882"
"719P-10","USD","719P-10-1","Term. Pinheiros","1","62883"
"719R-10","USD","719R-10-0","Metrô Barra Funda","0","54012"
"719R-10","USD","719R-10-1","Rio Pequeno","1","63101"
"7245-21","USD","7245-21-0","Term. Sto. Amaro","0","72397"
"7267-10","USD","7267-10-0","Pça. Ramos De Azevedo","0","58487"
"7272-10","US_","7272-10-0","Pça. Ramos De Azevedo","0","59778"
"7281-10","USD","7281-10-0","Pça. Ramos De Azevedo","0","54060"
"7282-10","US_","7282-10-0","Pça. Ramos De Azevedo","0","70775"
"736G-10","USD","736G-10-0","Shop. Morumbi","0","57953"
"736G-10","USD","736G-10-1","Jd. Ingá","1","70135"
"736I-10","USD","736I-10-0","Sto. Amaro","0","62078"
"736I-10","USD","736I-10-1","Jd. Ingá","1","70656"
"736I-21","U__","736I-21-0","Metrô Vl. Das Belezas","0","58993"
"737A-10","USD","737A-10-0","Term. Sto. Amaro","0","63377"
"737A-10","USD","737A-10-1","Term. Jd. âNgela","1","63378"
"7411-10","U__","7411-10-0","Pça. Da Sé","0","54211"
"7458-10","USD","7458-10-0","Est. Da Luz","0","71953"
"7458-10","USD","7458-10-1","Jd. Boa Vista","1","71954"
"745M-10","USD","745M-10-0","Shop. Sp Market","0","63940"
"745M-10","USD","745M-10-1","Campo Limpo","1","71009"
"745M-21","U__","745M-21-0","Pq. Figueira Grande","0","72281"
"746C-10","USD","746C-10-0","Sto. Amaro","0","72235"
"746C-10","USD","746C-10-1","Jd. Taboão","1","72236"
"746H-10","USD","746H-10-0","Sto. Amaro","0","65303"
"746H-10","USD","746H-10-1","Jd. Jaqueline","1","65304"
"746K-10","USD","746K-10-0","Campo Belo","0","69463"
"746P-10","USD","746P-10-0","Sto. Amaro","0","62076"
"746P-10","USD","746P-10-1","Paraisópolis","1","72258"
"746R-10","USD","746R-10-0","Sto. Amaro","0","61692"
"746V-10","USD","746V-10-0","Hosp. Campo Limpo","0","69856"
"748A-10","USD","748A-10-0","Lapa","0","70624"
"748A-10","USD","748A-10-1","Jd. D'abril","1","61327"
"748A-41","U__","748A-41-0","Lapa","0","70625"
"748A-41","U__","748A-41-1","Jd. Peri Peri","1","58151"
"748R-10","USD","748R-10-0","Metrô Barra Funda","0","63948"
"748R-10","USD","748R-10-1","Jd. João Xxiii","1","63949"
"7545-10","USD","7545-10-0","Pça. Ramos De Azevedo","0","71827"
"7545-10","USD","7545-10-1","Jd. João Xxiii","1","71828"
"7545-21","U__","7545-21-0","Pça. Ramos De Azevedo","0","54573"
"7545-21","U__","7545-21-1","Cdhu Butantã","1","54574"
"756A-10","USD","756A-10-0","Term. áGua Espraiada","0","71019"
"756A-10","USD","756A-10-1","Jd. Paulo Vi","1","71020"
"771P-10","USD","771P-10-0","Term. Pinheiros","0","70665"
"7725-10","U__","7725-10-0","Term. Lapa","0","59362"
"7725-10","U__","7725-10-1","Rio Pequeno","1","59363"
"775A-10","USD","775A-10-0","Pinheiros","0","71316"
"775F-10","USD","775F-10-0","Hosp. Das Clínicas","0","61119"
"775F-31","US_","775F-31-0","Pq. Do Povo","0","69374"
"775N-10","USD","775N-10-0","Metrô Vl. Madalena","0","71702"
"775N-10","USD","775N-10-1","Rio Pequeno","1","71710"
"775P-10","U__","775P-10-0","Metrô Ana Rosa","0","58541"
"775P-10","U__","775P-10-1","Jd. Guaraú","1","68402"
"775V-10","USD","775V-10-0","Itaim Bibi","0","63105"
"778J-10","USD","778J-10-0","Metrô Barra Funda","0","54786"
"778J-10","USD","778J-10-1","Jd. Arpoador","1","63102"
"778J-41","US_","778J-41-0","Metrô Barra Funda","0","59177"
"778J-41","US_","778J-41-1","Cohab Raposo Tavares","1","65042"
"778R-10","USD","778R-10-0","Term. Princ. Isabel","0","64411"
"778R-10","USD","778R-10-1","Cohab Raposo Tavares","1","65043"
"7903-10","USD","7903-10-0","Pça. Ramos De Azevedo","0","56541"
"8000-1","USD","8000-1-0","Pça. Ramos De Azevedo","0","70234"
"8000-1","USD","8000-1-1","Term. Lapa","1","70235"
"8000-10","USD","8000-10-0","Pça. Ramos De Azevedo","0","70236"
"8000-10","USD","8000-10-1","Term. Lapa","1","70237"
"8001-10","USD","8001-10-0","Term. Lapa","0","52842"
"8001-10","USD","8001-10-1","Vl. Piauí","1","52843"
"8002-10","USD","8002-10-0","Term. Lapa","0","71909"
"8002-10","USD","8002-10-1","Term. Pirituba","1","71910"
"8003-10","USD","8003-10-0","Term. Lapa","0","53052"
"8003-10","USD","8003-10-1","Remédios","1","53053"
"8004-10","USD","8004-10-0","Term. Lapa","0","71342"
"8004-10","USD","8004-10-1","Sta. Mônica","1","71343"
"8006-10","USD","8006-10-0","Term. Pirituba","0","53072"
"8006-10","USD","8006-10-1","Jd. Donária","1","60336"
"8007-10","USD","8007-10-0","Term. Pirituba","0","52863"
"8007-10","USD","8007-10-1","Hab. Turística","1","52864"
"8008-10","USD","8008-10-0","Term. Pirituba","0","70953"
"8008-10","USD","8008-10-1","Sta. Mônica","1","54722"
"8009-10","USD","8009-10-0","Term. Pirituba","0","63260"
"8009-10","USD","8009-10-1","Cid. D'abril 3ª Gleba","1","63261"
"8009-31","USD","8009-31-0","Term. Pirituba","0","71555"
"8009-31","USD","8009-31-1","Cid. D'abril 3ª Gleba","1","71556"
"8010-10","USD","8010-10-0","Lapa","0","72371"
"8010-10","USD","8010-10-1","Perus","1","72372"
"8012-10","USD","8012-10-0","Cid. Universitária","0","64000"
"8013-10","USD","8013-10-0","Lapa","0","64051"
"8013-10","USD","8013-10-1","Term. Jd. Britania","1","71157"
"8013-22","U__","8013-22-0","Term. Jd. Britânia","0","61818"
"8013-41","USD","8013-41-0","Jd. Paineiras","0","63445"
"8014-10","USD","8014-10-0","Perus","0","70429"
"8015-10","USD","8015-10-0","Term. Pirituba","0","72357"
"8015-10","USD","8015-10-1","Cem. De Perus","1","72358"
"8015-21","U__","8015-21-0","Cptm Perus","0","52664"
"8015-21","U__","8015-21-1","Cem. De Perus","1","52665"
"8016-10","USD","8016-10-0","Term. Pirituba","0","71223"
"8016-10","USD","8016-10-1","Jd. Rincão","1","71224"
"8017-10","USD","8017-10-0","Term. Pirituba","0","70511"
"8017-10","USD","8017-10-1","Cptm Vl. Aurora","1","70512"
"8018-10","USD","8018-10-0","Metrô Morumbi","0","70153"
"8019-10","US_","8019-10-0","Metrô Butantã","0","65028"
"8020-10","US_","8020-10-0","Shop. Morumbi","0","61322"
"8021-10","U__","8021-10-0","Butantã","0","52913"
"8022-10","USD","8022-10-0","Cid. Universitária","0","63555"
"8023-10","USD","8023-10-0","Term. Morumbi","0","68915"
"8023-10","USD","8023-10-1","Cdhu Munck","1","68916"
"8025-10","USD","8025-10-0","Term. Morumbi","0","68948"
"8025-10","USD","8025-10-1","Jd. Rosa Maria","1","68949"
"8026-10","USD","8026-10-0","Butantã","0","58634"
"8027-10","USD","8027-10-0","Butantã","0","64351"
"8028-10","USD","8028-10-0","Metrô Morumbi","0","70155"
"8029-10","USD","8029-10-0","Term. Morumbi","0","69554"
"8029-10","USD","8029-10-1","Shop. Portal","1","70073"
"8032-10","U__","8032-10-0","Cid. Universitária","0","69509"
"8038-10","USD","8038-10-0","Lapa","0","64084"
"8038-10","USD","8038-10-1","Pq. Continental","1","64081"
"8040-10","USD","8040-10-0","Term. Lapa","0","71344"
"8040-10","USD","8040-10-1","Sol Nascente","1","71345"
"8043-10","US_","8043-10-0","Lapa","0","71562"
"8043-10","US_","8043-10-1","Hab. Turística","1","71563"
"8047-10","USD","8047-10-0","Lapa","0","69218"
"8047-10","USD","8047-10-1","Jaraguá","1","69219"
"8047-41","US_","8047-41-0","Metrô Vl. Madalena","0","57702"
"8047-41","US_","8047-41-1","Jaraguá","1","71840"
"8047-51","U__","8047-51-0","Lapa","0","68358"
"8050-10","USD","8050-10-0","Lapa","0","68348"
"8050-10","USD","8050-10-1","Pq. Morro Doce","1","68349"
"8050-21","U__","8050-21-0","Lapa","0","68347"
"8050-31","US_","8050-31-0","Lapa","0","68350"
"8050-31","US_","8050-31-1","Pq. Morro Doce","1","68351"
"8055-10","USD","8055-10-0","Lapa","0","70432"
"8055-10","USD","8055-10-1","Perus","1","69225"
"8055-51","USD","8055-51-0","Metrô Barra Funda","0","58935"
"8055-51","USD","8055-51-1","Perus","1","58936"
"805L-10","USD","805L-10-0","Aclimação","0","68435"
"8060-10","USD","8060-10-0","Term. Lapa","0","71348"
"8060-10","USD","8060-10-1","Vl. Piauí","1","71349"
"8062-10","USD","8062-10-0","Lapa","0","69217"
"8065-10","US_","8065-10-0","Lapa","0","69258"
"8065-10","US_","8065-10-1","Vl. Clarice","1","69259"
"8072-10","USD","8072-10-0","Metrô Morumbi","0","71532"
"8073-10","USD","8073-10-0","Term. Morumbi","0","69234"
"8073-10","USD","8073-10-1","Jd. Guaraú","1","69235"
"8075-10","U__","8075-10-0","Metrô Butantã","0","64002"
"8075-10","U__","8075-10-1","Term. Campo Limpo","1","68388"
"8075-21","USD","8075-21-0","Term. Morumbi","0","69396"
"8075-21","USD","8075-21-1","Term. Campo Limpo","1","69399"
"8077-10","U__","8077-10-0","Term. Morumbi","0","69851"
"8077-10","U__","8077-10-1","Jd. João Xxiii","1","69852"
"8078-10","USD","8078-10-0","Hosp. Campo Limpo","0","64060"
"807A-10","USD","807A-10-0","Term. Sto. Amaro","0","58776"
"807A-10","USD","807A-10-1","Term. Campo Limpo","1","58777"
"807J-10","US_","807J-10-0","Shop. Morumbi","0","59145"
"807J-10","US_","807J-10-1","Term. Campo Limpo","1","68234"
"807M-10","USD","807M-10-0","Shop. Morumbi","0","64063"
"807M-10","USD","807M-10-1","Term. Campo Limpo","1","68235"
"807P-10","USD","807P-10-0","Sto. Amaro","0","68553"
"809A-10","USD","809A-10-0","Term. Pinheiros","0","59771"
"809A-10","USD","809A-10-1","Jd. D'abril","1","61328"
"809D-10","USD","809D-10-0","Term. Pinheiros","0","71719"
"809D-10","USD","809D-10-1","Cohab Educandário","1","71720"
"809H-10","USD","809H-10-0","Lapa","0","71964"
"809H-10","USD","809H-10-1","Jd. Boa Vista","1","71965"
"809J-10","USD","809J-10-0","Metrô Morumbi","0","69170"
"809L-10","USD","809L-10-0","Lapa","0","59573"
"809L-10","USD","809L-10-1","Campo Limpo","1","62120"
"809N-10","U__","809N-10-0","Lapa","0","56039"
"809N-10","U__","809N-10-1","Vl. Dalva","1","56040"
"809P-10","USD","809P-10-0","Term. Pinheiros","0","68395"
"809P-10","USD","809P-10-1","Term. Campo Limpo","1","68378"
"809R-10","US_","809R-10-0","Term. Pinheiros","0","59336"
"809T-10","USD","809T-10-0","Lapa","0","63952"
"809T-10","USD","809T-10-1","Cohab Raposo Tavares","1","65044"
"809U-10","U__","809U-10-0","Metrô Barra Funda","0","63072"
"809U-10","U__","809U-10-1","Cid. Universitária","1","63073"
"809U-21","USD","809U-21-0","Metrô Vila Madalena","0","58911"
"809U-21","USD","809U-21-1","Metrô Barra Funda","1","58913"
"809V-10","USD","809V-10-0","Metrô - Trianon - Masp","0","55786"
"8100-10","USD","8100-10-0","Term. Lapa","0","69014"
"8100-10","USD","8100-10-1","Term. Pirituba","1","58301"
"817C-10","USD","817C-10-0","Hosp. Das Clínicas","0","55052"
"8194-10","USD","8194-10-0","Term. Cachoeirinha","0","69872"
"8194-10","USD","8194-10-1","Perus","1","58387"
